X (mm),Y (rad)
158.54694697321676,0.2183044419874884
160.1730695062754,0.24495676278965967
159.76653887301072,0.24813001126845896
160.9861307728047,0.25105288293860695
160.57960013954005,0.25421307385196673
161.79919203933403,0.2686148211371879
161.39266140606935,0.27188882046691465
160.1730695062754,0.31864573130902046
160.1730695062754,0.3424748671327552
159.76653887301072,0.3586255271094193
158.14041633995208,0.36485796155194816
157.73388570668743,0.36967401957642265
158.54694697321676,0.37242342007376666
156.92082444015813,0.40513031773489805
156.92082444015813,0.4300380754204722
157.73388570668743,0.43102624230187
157.32735507342278,0.436587235223188
158.9534776064814,0.44942258532332774
158.9534776064814,0.46061566242295177
159.36000823974607,0.4661317151545285
159.36000823974607,0.498346604660936
158.54694697321676,0.5312545525789328
156.51429380689345,0.5527751161012665
156.92082444015813,0.5569006519707952
154.8881712738348,0.5697180446074533
155.2947019070995,0.5737475089622256
153.66857937404086,0.6265677017471436
155.2947019070995,0.6379611338276993
155.2947019070995,0.6481131406293826
155.70123254036415,0.6505164581793391
155.70123254036415,0.6794990068002589
155.2947019070995,0.6965986858237505
155.2947019070995,0.7058523993335786
154.8881712738348,0.7228812305656405
153.66857937404086,0.7383377772906795
154.0751100073055,0.7391560852385355
152.44898747424688,0.7549551545851987
152.85551810751153,0.7555040723802988
151.63592620771757,0.7635332027665747
152.04245684098223,0.7639385340815027
150.4163343079236,0.7920594876899879
150.00980367465894,0.8114988051211257
150.4163343079236,0.8201978164734325
150.00980367465894,0.8208674284601807
150.82286494118824,0.82841252226462
150.4163343079236,0.8292166111366795
151.2293955744529,0.8445664788994471
150.82286494118824,0.8456314269951838
151.2293955744529,0.8765852026747584
150.4163343079236,0.9104143150957886
149.60327304139426,0.9296623681136779
149.1967424081296,0.9321827788904141
148.79021177486496,0.9422101063735792
148.3836811416003,0.9450172108481903
147.97715050833563,0.9553956405531141
146.75755860854167,0.9651060414811691
145.94449734201234,0.9876937993434055
145.5379667087477,1.0066477659331128
145.94449734201234,1.0301283707422906
145.5379667087477,1.0346072011846745
145.94449734201234,1.0673094552406959
145.5379667087477,1.0835815305999144
143.91184417568905,1.1268644835015738
143.5053135424244,1.1327579922243063
143.09878290915972,1.1440869696559242
142.69225227589507,1.1451497107461133
142.69225227589507,1.1504020784473954
141.06612974283644,1.1726460089278958
140.25306847630713,1.2082618150873452
140.25306847630713,1.2471832507174403
139.84653784304246,1.2624993748686826
139.4400072097778,1.2740677244504937
139.03347657651315,1.28910511122204
137.81388467671917,1.3241451254460805
137.40735404345452,1.3301571496337883
137.40735404345452,1.333097670020578
136.59429277692522,1.3461612418036248
136.59429277692522,1.3490291033416941
136.18776214366054,1.3532645523296098
136.18776214366054,1.356123012703847
135.78123151039588,1.363636169122903
134.96817024386658,1.3904684303531782
134.15510897733725,1.421657891553553
134.15510897733725,1.4309977457575838
133.7485783440726,1.445047079823531
133.7485783440726,1.448091628821257
132.52898644427862,1.484376440909087
132.12245581101396,1.4974211122188767
131.7159251777493,1.5094480019359902
131.30939454448463,1.520273887206917
131.30939454448463,1.520890721217246
130.90286391121998,1.5311595784753507
130.90286391121998,1.5321523613851533
130.49633327795533,1.542929303822085
130.49633327795533,1.5436549366261862
129.683272011426,1.5696401120133534
129.27674137816135,1.5833815082559446
128.46368011163204,1.6092607889213433
128.46368011163204,1.6097747134524945
128.05714947836736,1.6211061449795752
128.05714947836736,1.6217603559195062
127.65061884510271,1.631584365316231
127.65061884510271,1.6331238656217866
127.24408821183806,1.6430187199132293
126.8375575785734,1.6551732739497753
126.43102694530874,1.666144016472258
126.02449631204408,1.6794040893314666
125.21143504551476,1.7035075642841548
125.21143504551476,1.7051310767513974
124.80490441225011,1.7190789663167327
124.80490441225011,1.7247840785644093
124.39837377898546,1.7396364837298426
124.39837377898546,1.746457540304744
123.58531251245614,1.7785234539644523
123.17878187919148,1.7920135730721167
122.36572061266216,1.809047033993588
122.36572061266216,1.8121961703410312
121.95918997939751,1.8154463027970265
121.95918997939751,1.818586884051977
121.55265934613284,1.8214976012654147
121.55265934613284,1.82462560558382
121.14612871286819,1.8303402301921219
119.11347554654489,1.8886506173030375
119.11347554654489,1.8924631774408531
118.70694491328024,1.9080119587035098
119.11347554654489,1.9264518142567293
118.70694491328024,1.9342338887780903
117.89388364675092,1.9794835400895765
117.48735301348626,1.9920260009999142
116.26776111369229,2.006148620806245
116.26776111369229,2.011615430676699
115.86123048042762,2.0122584381706585
115.45469984716297,2.023586907333393
115.0481692138983,2.02927705916218
114.64163858063365,2.040266907123548
114.23510794736899,2.0455644782668383
113.82857731410434,2.0562283265618597
113.42204668083967,2.072507343705619
113.01551604757502,2.083009756863067
113.82857731410434,2.105092513265813
113.01551604757502,2.113970305186794
113.42204668083967,2.123098777340716
113.42204668083967,2.151966855648981
113.01551604757502,2.1710868159551784
112.2024547810457,2.1935176780386367
111.38939351451639,2.19951578965729
110.98286288125172,2.210024323673753
110.16980161472242,2.2151890320530168
109.76327098145775,2.2251365398992613
109.3567403481931,2.2273966539178476
108.54367908166378,2.246482061599463
107.73061781513447,2.2804651195279093
108.13714844839912,2.3123736429939865
107.73061781513447,2.3131504312769424
108.95020971492843,2.3289440374974375
108.13714844839912,2.329946481684097
108.95020971492843,2.347883605687011
107.73061781513447,2.386242962593999
108.13714844839912,2.386827854506077
106.91755654860515,2.3946819538754247
107.3240871818698,2.395409556260127
105.69796464881117,2.411173881076529
106.10449528207583,2.412174301397405
104.88490338228185,2.418428764255366
105.29143401554651,2.419530407529227
104.07184211575253,2.434421333930588
103.25878084922321,2.4683884479890787
103.25878084922321,2.507199734515422
104.07184211575253,2.5126685555831854
104.07184211575253,2.5231411212239103
105.29143401554651,2.5327938725279613
105.29143401554651,2.54411361584989
104.4783727490172,2.5821590320959453
103.25878084922321,2.591939433220123
103.66531148248788,2.5963580765561143
101.22612768289993,2.613677934690721
101.63265831616458,2.618203996250064
100.41306641637061,2.6258651048066732
100.00653578310595,2.6422776608708953
100.00653578310595,2.663661175648919
99.6000051498413,2.6799888486100154
99.6000051498413,2.690892445785537
102.4457195826939,2.7355517801350233
102.4457195826939,2.7482326406001656
101.63265831616458,2.7837657619528864
99.6000051498413,2.794127188363016
100.00653578310595,2.801882087115037
99.19347451657663,2.810294137239644
97.97388261678266,2.8221849163749844
97.567351983518,2.837460560286381
97.567351983518,2.884245773209215
99.19347451657663,2.908706402542361
98.78694388331198,2.911666437078938
100.00653578310595,2.91554199829781
99.6000051498413,2.918499093677632
100.81959704963526,2.9362628251503966
100.81959704963526,2.949815156914583
100.00653578310595,2.9815637229198355
98.78694388331198,2.9877864031801993
98.38041325004731,3.0024831156306475
97.16082135025334,3.007641783172481
97.16082135025334,3.0322984296797553
96.75429071698869,3.045869239292263
96.34776008372403,3.047030800788169
96.75429071698869,3.0827194554855866
96.34776008372403,3.0834365293738766
97.567351983518,3.0938655612032546
97.16082135025334,3.094461888361446
98.78694388331198,3.105130448707451
97.97388261678266,3.1060655889128888
99.6000051498413,3.1176607228122917
99.19347451657663,3.117980054060611
